scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Laurocerasus hypotricha,Ã«±³¹ğÓ£,9,10,11,12,Rosaceae,Laurocerasus,WD
Laurocerasus marginata,È«Ôµ¹ğÓ£,3,5,9,12,Rosaceae,Laurocerasus,WD
Laurocerasus phaeosticta,ÏÙÒ¶¹ğÓ£,4,5,6,12,Rosaceae,Laurocerasus,WD
Laurocerasus phaeosticta f. ciliospinosa,Èñ³İ¹ğÓ£,4,5,7,10,Rosaceae,Laurocerasus,WD
Laurocerasus phaeosticta f. lasioclada,Î¢³İ¹ğÓ£,4,5,7,10,Rosaceae,Laurocerasus,WD
Laurocerasus spinulosa,´ÌÒ¶¹ğÓ£,9,10,11,3,Rosaceae,Laurocerasus,WD
Laurocerasus undulata,¼âÒ¶¹ğÓ£,8,10,12,5,Rosaceae,Laurocerasus,WD
Laurocerasus undulata f. microbotrys,¶Û³İ¼âÒ¶¹ğÓ£,8,10,12,5,Rosaceae,Laurocerasus,WD
Laurocerasus zippeliana,´óÒ¶¹ğÓ£,7,10,12,12,Rosaceae,Laurocerasus,WD
Lecanorchis japonica,ÓÛÀ¼,5,7,NA,NA,Orchidaceae,Lecanorchis,CB
Lecanthus peduncularis,¼ÙÂ¥Ìİ²İ,7,8,9,10,Urticaceae,Lecanthus,CB
Leersia hexandra,ÀîÊÏºÌ,6,8,6,8,Poaceae,Leersia,CB
Leersia japonica,¼Ùµ¾,6,11,6,11,Poaceae,Leersia,CB
Leersia sayanuka,ïõ¿Ç²İ,9,11,9,11,Poaceae,Leersia,CB
Legazpia polygonoides,Èı³áİà,7,8,7,8,Scrophulariaceae,Legazpia,CB
Lemna minor,¸¡Æ¼,5,9,NA,NA,Lemnaceae,Lemna,CB
Leonurus japonicus,ÒæÄ¸²İ,6,9,9,10,Lamiaceae,Leonurus,CB
Leonurus macranthus,´ó»¨ÒæÄ¸²İ,7,9,9,9,Lamiaceae,Leonurus,CB
Leonurus pseudomacranthus,öÉ²Ë,8,9,9,10,Lamiaceae,Leonurus,CB
Leonurus sibiricus,Ï¸Ò¶ÒæÄ¸²İ,7,9,9,9,Lamiaceae,Leonurus,CB
Lepidagathis formosensis,Ì¨ÍåÁÛ»¨²İ,9,5,1,4,Acanthaceae,Lepidagathis,CB
Lepidagathis incurva,ÁÛ»¨²İ,2,3,NA,NA,Acanthaceae,Lepidagathis,CB
Lepidium virginicum,±±ÃÀ¶ÀĞĞ²Ë,4,5,6,7,Brassicaceae,Lepidium,CB
Lepidosperma chinense,ÁÛ×ÑÉ¯,7,12,7,12,Cyperaceae,Lepidosperma,CB
Lepironia articulata,Ê¯ÁúÛ»,2,6,2,6,Cyperaceae,Lepironia,CB
Lepisanthes rubiginosa,³à²Å,3,5,6,8,Sapindaceae,Lepisanthes,WD
Lepistemon lobatum,ÁÑÒ¶ÁÛÈïÌÙ,7,9,8,9,Convolvulaceae,Lepistemon,CB
Leptochloa fusca,Ë«ïû²İ,6,9,6,9,Poaceae,Leptochloa,CB
Leptodermis ovata,ÂÑÒ¶Ò°¶¡Ïã,9,10,11,12,Rubiaceae,Leptodermis,WD
Leptodermis vestita,¹ã¶«Ò°¶¡Ïã,6,8,6,8,Rubiaceae,Leptodermis,WD
Leptosiphonium venustum,ÄâµØÆ¤Ïû,8,9,NA,NA,Acanthaceae,Leptosiphonium,CB
Leptostachya wallichii,ÏËËë¾ô´²,6,9,NA,NA,Acanthaceae,Leptostachya,CB
Lespedeza bicolor,ºúÖ¦×Ó,7,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza buergeri,ÂÌÒ¶ºúÖ¦×Ó,6,7,8,9,Fabaceae,Lespedeza,WD
Lespedeza chinensis,ÖĞ»ªºúÖ¦×Ó,8,9,10,11,Fabaceae,Lespedeza,WD
Lespedeza cuneata,½ØÒ¶ÌúÉ¨Öã,7,8,9,10,Fabaceae,Lespedeza,WD
Lespedeza davidii,´óÒ¶ºúÖ¦×Ó,7,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza floribunda,¶à»¨ºúÖ¦×Ó,6,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza fordii,¹ã¶«ºúÖ¦×Ó,6,8,8,10,Fabaceae,Lespedeza,WD
Lespedeza formosa,ÃÀÀöºúÖ¦×Ó,7,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza juncea,¼âÒ¶ÌúÉ¨Öã,7,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza mucronata,¶ÌÒ¶ºúÖ¦×Ó,8,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza pilosa,ÌúÂí±Ş,7,9,9,10,Fabaceae,Lespedeza,CB
Lespedeza thunbergii,ÈÕ±¾ºúÖ¦×Ó,7,9,9,10,Fabaceae,NA,NA
Lespedeza tomentosa,ÈŞÃ«ºúÖ¦×Ó,7,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza viatorum,Â·ÉúºúÖ¦×Ó,7,9,9,10,Fabaceae,Lespedeza,WD
Lespedeza virgata,Ï¸¹£ºúÖ¦×Ó,7,9,9,10,Fabaceae,Lespedeza,WD
Leucas chinensis,±õº£°×ÈŞ²İ,11,12,12,12,Lamiaceae,Leucas,WD
Leucas mollissima,°×ÈŞ²İ,12,12,12,12,Lamiaceae,Leucas,CB
Leucas mollissima var. chinensis,°×ÈŞ²İÊèÃ«±äÖÖ,NA,NA,NA,NA,Lamiaceae,Leucas,CB
Leucas zeylanica,ç§Ãæ²İ,1,12,1,12,Lamiaceae,Leucas,CB
Licuala fordiana,Ëë»¨Öáéµ,6,8,9,11,Arecaceae,Licuala,WD
Licuala spinosa,´ÌÖáéµ,3,4,7,8,Arecaceae,Licuala,WD
Ligularia intermedia,ÏÁ°úéÒÎá,7,10,7,10,Asteraceae,Ligularia,CB
Ligularia japonica,´óÍ·éÒÎá,4,9,4,9,Asteraceae,Ligularia,CB
Ligularia japonica var. scaberrrima,²ÚÒ¶´óÍ·éÒÎá±äÖÖ,NA,NA,NA,NA,Asteraceae,Ligularia,CB
Ligularia stenocephala,Õ­Í·éÒÎá,7,12,7,12,Asteraceae,Ligularia,CB
Ligusticum sinense,Ş»±¾,7,8,9,10,Apiaceae,Ligusticum,CB
Ligusticum striatum,ÌõÎÆŞ»±¾,7,9,7,9,Apiaceae,Ligusticum,CB
Ligustrum japonicum,ÈÕ±¾Å®Õê,6,6,11,11,Oleaceae,Ligustrum,WD
Ligustrum leucanthum,À¯×ÓÊ÷,6,7,8,11,Oleaceae,Ligustrum,WD
Ligustrum lianum,»ªÅ®Õê,4,6,7,4,Oleaceae,Ligustrum,WD
Ligustrum lucidum,Å®Õê,5,7,7,5,Oleaceae,Ligustrum,WD
Ligustrum obovatilimbum,µ¹ÂÑÒ¶Å®Õê,NA,NA,12,12,Oleaceae,Ligustrum,WD
Ligustrum obtusifolium,Ë®À¯Ê÷,5,6,8,10,Oleaceae,Ligustrum,WD
Ligustrum quihoui,Ğ¡Ò¶Å®Õê,5,7,8,11,Oleaceae,Ligustrum,WD
Ligustrum robustum,´Ö×³Å®Õê,6,7,8,11,Oleaceae,Ligustrum,WD
Ligustrum robustum subsp. chinense,´Ö×³Å®Õê,6,7,7,12,Oleaceae,Ligustrum,WD
Ligustrum sinense,Ğ¡À¯,3,6,9,12,Oleaceae,Ligustrum,WD
Ligustrum sinense var. luodianense,ÂŞµéĞ¡À¯,3,3,NA,NA,Oleaceae,Ligustrum,WD
Ligustrum sinense var. myrianthum,¹âİàĞ¡À¯,5,6,9,12,Oleaceae,Ligustrum,WD
Lilium brownii,Ò°°ÙºÏ,5,6,10,12,Liliaceae,Lilium,CB
Lilium brownii var. viridulum,°ÙºÏ,NA,NA,NA,NA,Liliaceae,Lilium,CB
Lilium callosum,ÌõÒ¶°ÙºÏ,5,8,7,9,Liliaceae,Lilium,CB
Lilium tigrinum,¾íµ¤,7,8,9,10,Liliaceae,Lilium,CB
Limnophila aromatica,×ÏËÕ²İ,3,9,3,9,Scrophulariaceae,Limnophila,CB
Limnophila chinensis,ÖĞ»ªÊ¯ÁúÎ²,1,12,1,12,Scrophulariaceae,Limnophila,CB
Limnophila connata,±§¾¥Ê¯ÁúÎ²,9,11,9,11,Scrophulariaceae,Limnophila,CB
Limnophila erecta,Ö±Á¢Ê¯ÁúÎ²,7,10,7,10,Scrophulariaceae,Limnophila,CB
Limnophila heterophylla,ÒìÒ¶Ê¯ÁúÎ²,5,10,5,10,Scrophulariaceae,Limnophila,CB
Limnophila repens,ÙéÙëÊ¯ÁúÎ²,1,12,1,12,Scrophulariaceae,Limnophila,CB
Limnophila rugosa,´óÒ¶Ê¯ÁúÎ²,9,11,9,11,Scrophulariaceae,Limnophila,CB
Limnophila sessiliflora,Ê¯ÁúÎ²,7,11,7,11,Scrophulariaceae,Limnophila,CB
Limonium sinense,²¹Ñª²İ,1,12,NA,NA,Plumbaginaceae,Limonium,CB
Lindenbergia philippensis,ÖÓİà²İ,11,3,11,3,Scrophulariaceae,Lindenbergia,CB
Lindera aggregata,ÎÚÒ©,3,4,5,11,Lauraceae,Lindera,WD
Lindera aggregata var. playfairii,Ğ¡Ò¶ÎÚÒ©,NA,NA,NA,NA,Lauraceae,Lindera,WD
Lindera angustifolia,ÏÁÒ¶É½ºú½·,3,4,9,10,Lauraceae,Lindera,WD
Lindera chienii,½­ÕãÉ½ºú½·,3,4,9,10,Lauraceae,Lindera,WD
Lindera chunii,¶¦ºşµöÕÁ,2,3,8,9,Lauraceae,Lindera,WD
Lindera communis,ÏãÒ¶Ê÷,3,4,9,10,Lauraceae,Lindera,WD
Lindera erythrocarpa,ºì¹ûÉ½ºú½·,4,7,8,10,Lauraceae,Lindera,WD
Lindera floribunda,ÈŞÃ«µöÕÁ,3,4,4,8,Lauraceae,Lindera,WD
Lindera glauca,É½ºú½·,3,4,7,8,Lauraceae,Lindera,WD
Lindera kwangtungensis,¹ã¶«É½ºú½·,3,6,7,9,Lauraceae,Lindera,WD
Lindera metcalfiana,µáÔÁÉ½ºú½·,3,5,6,10,Lauraceae,Lindera,WD
Lindera metcalfiana var. dictyophylla,ÍøÒ¶É½ºú½·,NA,NA,NA,NA,Lauraceae,Lindera,WD
Lindera nacusua,ÈŞÃ«É½ºú½·,5,6,7,10,Lauraceae,Lindera,WD
Lindera neesiana,ÂÌÒ¶¸ÊÌ´,4,4,9,9,Lauraceae,Lindera,WD
Lindera pulcherrima,Î÷²ØµöÕÁ,NA,NA,6,8,Lauraceae,Lindera,WD
Lindera pulcherrima var. attenuata,Ïã·ÛÒ¶,NA,NA,NA,NA,Lauraceae,Lindera,WD
Lindera pulcherrima var. hemsleyana,´¨µöÕÁ,NA,NA,NA,NA,Lauraceae,Lindera,WD
Lindera reflexa,É½™^,4,6,7,8,Lauraceae,Lindera,WD
Lindera robusta,º£ÄÏÉ½ºú½·,NA,NA,NA,NA,Lauraceae,Lindera,WD
Lindernia anagallis,³¤İôÄ¸²İ,4,9,6,11,Scrophulariaceae,Lindernia,CB
Lindernia antipoda,Äà»¨Ä¸²İ,4,10,4,10,Scrophulariaceae,Lindernia,CB
Lindernia ciliata,´Ì³İÄà»¨²İ,6,12,6,12,Scrophulariaceae,Lindernia,CB
Lindernia crustacea,Ä¸²İ,1,12,1,12,Scrophulariaceae,Lindernia,CB
Lindernia hyssopoides,¼â¹ûÄ¸²İ,5,10,8,11,Scrophulariaceae,Lindernia,CB
Lindernia macrobotrys,³¤ĞòÄ¸²İ,NA,NA,NA,NA,Scrophulariaceae,Lindernia,CB
Lindernia micrantha,ÏÁÒ¶Ä¸²İ,5,10,7,11,Scrophulariaceae,Lindernia,CB
Lindernia mollis,ºì¹ÇÄ¸²İ,7,10,9,11,Scrophulariaceae,Lindernia,CB
Lindernia oblonga,ÀâİàÄ¸²İ,5,10,5,10,Scrophulariaceae,Lindernia,CB
Lindernia procumbens,Ä°ÉÏ²Ë,7,10,9,11,Scrophulariaceae,Lindernia,CB
Lindernia pusilla,Ï¸¾¥Ä¸²İ,5,9,9,11,Scrophulariaceae,Lindernia,CB
Lindernia ruellioides,ºµÌï²İ,6,9,7,11,Scrophulariaceae,Lindernia,CB
Lindernia setulosa,´ÌÃ«Ä¸²İ,5,11,5,11,Scrophulariaceae,Lindernia,CB
Lindernia viscosa,ğ¤Ã«Ä¸²İ,5,11,5,11,Scrophulariaceae,Lindernia,CB
Linum stelleroides,Ò°ÑÇÂé,6,8,9,10,Linaceae,Linum,CB
Liparis balansae,Ô²´½Ñò¶úËâ,9,11,3,5,Orchidaceae,Liparis,CB
Liparis bootanensis,Á­³áÑò¶úËâ,8,10,3,5,Orchidaceae,Liparis,CB
Liparis distans,´ó»¨Ñò¶úËâ,10,2,6,7,Orchidaceae,Liparis,CB
Liparis inaperta,³¤°úÑò¶úËâ,9,10,5,6,Orchidaceae,Liparis,CB
Liparis japonica,Ñò¶úËâ,6,8,9,10,Orchidaceae,Liparis,CB
Liparis kwangtungensis,¹ã¶«Ñò¶úËâ,10,10,NA,NA,Orchidaceae,Liparis,CB
Liparis luteola,»Æ»¨Ñò¶úËâ,9,11,12,2,Orchidaceae,Liparis,CB
Liparis nervosa,¼ûÑªÇà,2,5,10,10,Orchidaceae,Liparis,CB
Liparis nigra,×Ï»¨Ñò¶úËâ,2,5,11,11,Orchidaceae,Liparis,CB
Liparis odorata,Ïã»¨Ñò¶úËâ,4,7,10,10,Orchidaceae,Liparis,CB
Liparis pauliana,³¤´½Ñò¶úËâ,5,5,10,11,Orchidaceae,Liparis,CB
Liparis petiolata,±úÒ¶Ñò¶úËâ,5,6,9,10,Orchidaceae,Liparis,CB
Liparis stricklandiana,ÉÈ´½Ñò¶ú±ê,10,1,4,5,Orchidaceae,Liparis,CB
Liparis viridiflora,³¤¾¥Ñò¶úËâ,9,12,1,4,Orchidaceae,Liparis,CB
Lipocarpha chinensis,»ªºş¹Ï²İ,6,10,6,10,Cyperaceae,Lipocarpha,CB
Lipocarpha microcephala,ºş¹Ï²İ,6,10,6,10,Cyperaceae,Lipocarpha,CB
Liquidambar acalycina,È±İà·ãÏãÊ÷,5,6,NA,NA,Hamamelidaceae,Liquidambar,WD
Liquidambar formosana,·ãÏãÊ÷,4,6,NA,NA,Hamamelidaceae,Liquidambar,WD
Lirianthe albosericea,¾îÃ«Ä¾À¼,4,5,8,9,Magnoliaceae,Lirianthe,WD
Lirianthe championii,Ïã¸ÛÄ¾À¼,4,6,9,10,Magnoliaceae,Lirianthe,WD
Lirianthe coco,Ò¹ÏãÄ¾À¼,6,8,9,11,Magnoliaceae,Lirianthe,WD
Lirianthe fistulosa,ÏÔÂöÄ¾À¼,NA,NA,NA,NA,Magnoliaceae,Lirianthe,WD
Liriope graminifolia,ºÌÒ¶É½Âó¶¬,4,8,9,12,Liliaceae,Liriope,CB
Liriope minor,°«Ğ¡É½Âó¶¬,6,7,NA,NA,Liliaceae,Liriope,CB
Liriope muscari,À«Ò¶É½Âó¶¬,7,8,10,11,Liliaceae,Liriope,CB
Liriope spicata,É½Âó¶¬,5,7,8,10,Liliaceae,Liriope,CB
Litchi chinensis,ÀóÖ¦,3,5,6,8,Sapindaceae,Litchi,WD
Lithocarpus amoenus,Óä¿Â,5,7,7,10,Fagaceae,Lithocarpus,WD
Lithocarpus amygdalifolius,ĞÓÒ¶¿Â,7,9,8,12,Fagaceae,Lithocarpus,WD
Lithocarpus attenuatus,¼âÒ¶¿Â,6,10,6,10,Fagaceae,Lithocarpus,WD
Lithocarpus bacgiangensis,È×¹û¿Â,12,3,10,12,Fagaceae,Lithocarpus,WD
Lithocarpus brevicaudatus,ÁëÄÏ¿Â,5,7,9,11,Fagaceae,Lithocarpus,WD
Lithocarpus calophyllus,ÃÀÒ¶¿Â,5,7,7,11,Fagaceae,Lithocarpus,WD
Lithocarpus chifui,ÔÁ±±¿Â,5,6,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus chrysocomus,½ğÃ«¿Â,6,8,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus cleistocarpus,°üéÎ¿Â,6,10,NA,NA,Fagaceae,Lithocarpus,WD
Lithocarpus corneus,ÑÌ¶·¿Â,8,10,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus corneus var. zonatus,»·ÁÛÑÌ¶·¿Â,NA,NA,NA,NA,Fagaceae,Lithocarpus,WD
Lithocarpus cucullatus,·ç¶µ¿Â,6,8,7,8,Fagaceae,Lithocarpus,WD
Lithocarpus cyrtocarpus,ÓãÀº¿Â,4,4,10,12,Fagaceae,Lithocarpus,WD
Lithocarpus damiaoshanicus,´óÃçÉ½¿Â,11,12,10,2,Fagaceae,Lithocarpus,WD
Lithocarpus dealbatus,°×Æ¤¿Â,8,10,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus elaeagnifolius,ºúÍÇ×ÓÒ¶¿Â,7,9,7,9,Fagaceae,Lithocarpus,WD
Lithocarpus elizabethae,ºñ¶·¿Â,7,9,8,11,Fagaceae,Lithocarpus,WD
Lithocarpus fangii,´¨¿Â,10,12,10,12,Fagaceae,Lithocarpus,WD
Lithocarpus fenestratus,Äà×µ¿Â,8,10,10,12,Fagaceae,Lithocarpus,WD
Lithocarpus floccosus,¾íÃ«¿Â,5,6,7,8,Fagaceae,Lithocarpus,WD
Lithocarpus fordianus,ÃÜÂö¿Â,5,9,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus glaber,¿Â,8,9,8,9,Fagaceae,Lithocarpus,WD
Lithocarpus gymnocarpus,¼ÙÓãÀº¿Â,8,10,10,12,Fagaceae,Lithocarpus,WD
Lithocarpus haipinii,¶ú¿Â,7,8,7,8,Fagaceae,Lithocarpus,WD
Lithocarpus hancei,Ó²¿Ç¿Â,4,6,9,12,Fagaceae,Lithocarpus,WD
Lithocarpus harlandii,¸Û¿Â,5,6,9,10,Fagaceae,Lithocarpus,WD
Lithocarpus howii,Àæ¹û¿Â,5,5,7,8,Fagaceae,Lithocarpus,WD
Lithocarpus irwinii,¹ãÄÏ¿Â,4,5,10,11,Fagaceae,Lithocarpus,WD
Lithocarpus iteaphyllus,Êó´ÌÒ¶¿Â,4,5,7,10,Fagaceae,Lithocarpus,WD
Lithocarpus ithyphyllus,Í¦Ò¶¿Â,5,6,8,9,Fagaceae,Lithocarpus,WD
Lithocarpus litseifolius,Ä¾½ªÒ¶¿Â,5,9,6,10,Fagaceae,Lithocarpus,WD
Lithocarpus longanoides,ÁúÑÛ¿Â,7,10,7,10,Fagaceae,Lithocarpus,WD
Lithocarpus longipedicellatus,±ú¹û¿Â,10,1,10,1,Fagaceae,Lithocarpus,WD
Lithocarpus macilentus,·ÛÒ¶¿Â,7,8,10,11,Fagaceae,Lithocarpus,WD
Lithocarpus mekongensis,À½²×¿Â,10,12,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus melanochromus,ºÚ¿Â,5,7,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus naiadarum,Ë®ÏÉ¿Â,7,8,8,9,Fagaceae,Lithocarpus,WD
Lithocarpus oleifolius,é­Ò¶¿Â,8,9,10,11,Fagaceae,NA,NA
Lithocarpus paihengii,´óÒ¶¿à¿Â,5,6,10,11,Fagaceae,Lithocarpus,WD
Lithocarpus paniculatus,Ô²×¶¿Â,7,9,7,9,Fagaceae,Lithocarpus,WD
Lithocarpus pseudovestitus,Ã«¹û¿Â,8,10,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus quercifolius,èİÒ¶¿Â,4,6,9,10,Fagaceae,Lithocarpus,WD
Lithocarpus rosthornii,ÄÏ´¨¿Â,8,10,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus silvicolarum,Àç°Ò¿Â,4,6,7,10,Fagaceae,Lithocarpus,WD
Lithocarpus skanianus,»¬Æ¤¿Â,9,10,9,10,Fagaceae,Lithocarpus,WD
Lithocarpus taitoensis,Áâ¹û¿Â,5,9,8,12,Fagaceae,Lithocarpus,WD
Lithocarpus tenuilimbus,±¡Ò¶¿Â,5,6,9,10,Fagaceae,Lithocarpus,WD
Lithocarpus trachycarpus,²Ú¹û¿Â,11,3,11,3,Fagaceae,Lithocarpus,WD
Lithocarpus truncatus,½Ø¹û¿Â,6,9,8,10,Fagaceae,Lithocarpus,WD
Lithocarpus uvariifolius,×ÏÓñÅÌ¿Â,7,8,10,12,Fagaceae,Lithocarpus,WD
Lithocarpus uvariifolius var. ellipticus,ÂÑÒ¶ÓñÅÌ¿Â,NA,NA,NA,NA,Fagaceae,Lithocarpus,WD
Litsea acutivena,¼âÂöÄ¾½ª×Ó,7,10,11,2,Lauraceae,Litsea,WD
Litsea baviensis,´óİàÄ¾½ª×Ó,5,6,7,3,Lauraceae,Litsea,WD
Litsea coreana,³¯ÏÊÄ¾½ª×Ó,8,9,6,8,Lauraceae,Litsea,WD
Litsea coreana var. lanuginosa,Ã«±ªÆ¤ÕÁ,NA,NA,NA,NA,Lauraceae,Litsea,WD
Litsea coreana var. sinensis,±ªÆ¤ÕÁ,NA,NA,NA,NA,Lauraceae,Litsea,WD
Litsea cubeba var. formosana,Ã«É½¼¦½·,NA,NA,NA,NA,Lauraceae,Litsea,WD
Litsea elongata,»Æµ¤Ä¾½ª×Ó,5,11,2,6,Lauraceae,Litsea,WD
Litsea elongata var. subverticillata,½üÂÖÒ¶Ä¾½ª×Ó,NA,NA,NA,NA,Lauraceae,Litsea,WD
Litsea glutinosa,äıéÂÄ¾½ª×Ó,5,6,9,10,Lauraceae,Litsea,WD
Litsea glutinosa var. brideliifolia,,NA,NA,NA,NA,Lauraceae,NA,NA
Litsea greenmaniana,»ªÄÏÄ¾½ª×Ó,7,8,12,3,Lauraceae,Litsea,WD
Litsea kwangsiensis,ºìéªÅÙ,8,9,2,3,Lauraceae,Litsea,WD
Litsea kwangtungensis,¹ã¶«Ä¾½ª×Ó,8,10,11,11,Lauraceae,Litsea,WD
Litsea lancilimba,´ó¹ûÄ¾½ª×Ó,6,6,11,12,Lauraceae,Litsea,WD
Litsea machiloides,ÈóéªÒ¶Ä¾½ª×Ó,7,8,12,12,Lauraceae,Litsea,WD
Litsea mollis,Ã«Ò¶Ä¾½ª×Ó,3,4,9,10,Lauraceae,Litsea,WD
Litsea monopetala,¼ÙÊÁÄ¾½ª×Ó,11,6,6,7,Lauraceae,Litsea,WD
Litsea pedunculata,ºìÆ¤Ä¾½ª×Ó,5,5,7,8,Lauraceae,Litsea,WD
Litsea pittosporifolia,º£Í©Ò¶Ä¾½ª×Ó,7,8,3,4,Lauraceae,Litsea,WD
Litsea pseudoelongata,ÖñÒ¶Ä¾½ª×Ó,5,6,10,12,Lauraceae,Litsea,WD
Litsea pungens,Ä¾½ª×Ó,3,5,7,9,Lauraceae,Litsea,WD
Litsea rotundifolia,Ô²Ò¶±ªÆ¤ÕÁ,8,9,9,11,Lauraceae,Litsea,WD
Litsea rotundifolia var. oblongifolia,±ªÆ¤ÕÁ,NA,NA,NA,NA,Lauraceae,Litsea,WD
Litsea rotundifolia var. ovatifolia,ÂÑÒ¶±ªÆ¤ÕÁ,NA,NA,NA,NA,Lauraceae,Litsea,WD
Litsea salicifolia,,4,5,6,8,Lauraceae,NA,NA
Litsea sinoglobosa,Ô²¹ûÄ¾½ª×Ó,2,3,5,6,Lauraceae,Litsea,WD
Litsea subcoriacea,¹ğ±±Ä¾½ª×Ó,8,9,1,2,Lauraceae,Litsea,WD
Litsea suberosa,Ë¨Æ¤Ä¾½ª×Ó,7,9,10,11,Lauraceae,Litsea,WD
Litsea variabilis,»Æ´»Ä¾½ª×Ó,5,11,9,5,Lauraceae,Litsea,WD
Litsea verticillata,ÂÖÒ¶Ä¾½ª×Ó,4,11,11,1,Lauraceae,Litsea,WD
Livistona chinensis,ÆÑ¿û,3,4,8,9,Arecaceae,Livistona,WD
Lobelia alsinoides,¶Ì±ú°ë±ßÁ«,1,12,1,12,Campanulaceae,Lobelia,CB
Lobelia alsinoides subsp. hancei,¼Ù°ë±ßÁ«,4,9,4,9,Campanulaceae,Lobelia,CB
Lobelia angulata,Í­´¸Óñ´ø²İ,NA,NA,NA,NA,Campanulaceae,Lobelia,CB
Lobelia davidii,½­ÄÏÉ½¹£²Ë,8,10,8,10,Campanulaceae,Lobelia,CB
Lobelia melliana,ÏßİàÉ½¹£²Ë,8,10,8,10,Campanulaceae,Lobelia,CB
Lobelia nummularia,Í­´¸Óñ´ø²İ,1,12,NA,NA,Campanulaceae,NA,NA
Lobelia pyramidalis,Ëş»¨É½¹£²Ë,1,5,1,5,Campanulaceae,Lobelia,CB
Lobelia zeylanica,ÂÑÒ¶°ë±ßÁ«,1,12,1,12,Campanulaceae,Lobelia,CB
Loeseneriella concinna,³ÌÏã×ĞÊ÷,5,6,10,12,Hippocrateaceae,Loeseneriella,WD
Lonicera acuminata var. depilata,ÎŞÃ«µ­ºìÈÌ¶¬,5,7,10,11,Caprifoliaceae,Lonicera,WD
Lonicera calvescens,º£ÄÏÈÌ¶¬,NA,NA,NA,NA,Caprifoliaceae,Lonicera,WD
Lonicera confusa,»ªÄÏÈÌ¶¬,4,5,10,10,Caprifoliaceae,Lonicera,WD
Lonicera dasystyla,Ë®ÈÌ¶¬,3,4,8,10,Caprifoliaceae,Lonicera,WD
Lonicera ferruginea,ĞâÃ«ÈÌ¶¬,5,6,8,9,Caprifoliaceae,Lonicera,WD
Lonicera heterophylla,ÒìÒ¶ÈÌ¶¬,6,6,8,9,Caprifoliaceae,Lonicera,WD
Lonicera hypoglauca,İÔÏÙÈÌ¶¬,4,5,10,11,Caprifoliaceae,Lonicera,WD
Lonicera ligustrina,Å®ÕêÒ¶ÈÌ¶¬,4,6,NA,NA,Caprifoliaceae,Lonicera,WD
Lonicera longiflora,³¤»¨ÈÌ¶¬,3,6,10,10,Caprifoliaceae,Lonicera,WD
Lonicera longituba,¾í°êÈÌ¶¬,8,9,11,11,Caprifoliaceae,Lonicera,WD
Lonicera macrantha,´ó»¨ÈÌ¶¬,4,5,7,8,Caprifoliaceae,Lonicera,WD
Lonicera macrantha var. heterotricha,ÒìÃ«ÈÌ¶¬,NA,NA,NA,NA,Caprifoliaceae,Lonicera,WD
Lonicera macranthoides,»ÒÕ±Ã«ÈÌ¶¬,6,7,10,11,Caprifoliaceae,Lonicera,WD
Lonicera pampaninii,¶Ì±úÈÌ¶¬,5,6,10,11,Caprifoliaceae,Lonicera,WD
Lonicera pileata,ÈïÃ±ÈÌ¶¬,4,6,9,12,Caprifoliaceae,Lonicera,WD
Lonicera reticulata,ÖåÒ¶ÈÌ¶¬,6,7,10,11,Caprifoliaceae,NA,NA
Lonicera rhytidophylla,ÖåÒ¶ÈÌ¶¬,6,7,10,11,Caprifoliaceae,Lonicera,WD
Lophatherum gracile,µ­ÖñÒ¶,6,10,6,10,Poaceae,Lophatherum,CB
Lophatherum sinense,ÖĞ»ªµ­ÖñÒ¶,8,10,8,10,Poaceae,Lophatherum,CB
Loranthus delavayi,ÖÜÊ÷É£¼ÄÉú,1,3,NA,NA,Loranthaceae,Loranthus,WD
Loranthus guizhouensis,ÄÏÉ£¼ÄÉú,5,5,7,8,Loranthaceae,Loranthus,WD
Loropetalum chinense,™‹Ä¾,3,5,NA,NA,Hamamelidaceae,Loropetalum,WD
Loropetalum chinense var. rubrum,ºì»¨™‹Ä¾,NA,NA,NA,NA,Hamamelidaceae,Loropetalum,WD
Loropetalum subcordatum,ËÄÒ©ÃÅ»¨,9,10,NA,NA,Hamamelidaceae,Loropetalum,WD
Ludisia discolor,ÑªÒ¶À¼,2,4,NA,NA,Orchidaceae,Ludisia,CB
Ludwigia ¡Á taiwanensis,Ì¨ÍåË®Áú,4,12,NA,NA,Onagraceae,Ludwigia,CB
