scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Ilex excelsa var. hypotricha,Ã«±³¸ß¶¬Çà,5,6,8,11,Aquifoliaceae,Ilex,WD
Ilex fargesii,ÏÁÒ¶¶¬Çà,5,5,9,10,Aquifoliaceae,Ilex,WD
Ilex ferruginea,ĞâÃ«¶¬Çà,5,5,9,10,Aquifoliaceae,Ilex,WD
Ilex ficifolia,Ó²Ò¶¶¬Çà,5,6,9,11,Aquifoliaceae,Ilex,WD
Ilex ficoidea,éÅÒ¶¶¬Çà,3,4,8,11,Aquifoliaceae,Ilex,WD
Ilex formosana,Ì¨Íå¶¬Çà,3,5,7,11,Aquifoliaceae,Ilex,WD
Ilex fragilis,±¡Ò¶¶¬Çà,5,6,9,10,Aquifoliaceae,Ilex,WD
Ilex fragilis f. kingii,Ã«±¡Ò¶¶¬Çà,5,6,9,10,Aquifoliaceae,Ilex,WD
Ilex franchetiana,¿µ¶¨¶¬Çà,5,6,9,11,Aquifoliaceae,Ilex,WD
Ilex georgei,³¤Ò¶èÛ¹Ç,4,5,10,10,Aquifoliaceae,Ilex,WD
Ilex guizhouensis,¹óÖİ¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex hainanensis,º£ÄÏ¶¬Çà,4,5,7,11,Aquifoliaceae,Ilex,WD
Ilex hanceana,Çà²èÏã,5,6,7,12,Aquifoliaceae,Ilex,WD
Ilex hirsuta,Ó²Ã«¶¬Çà,5,5,9,9,Aquifoliaceae,Ilex,WD
Ilex hylonoma,Ï¸´ÌèÛ¹Ç,3,5,10,11,Aquifoliaceae,Ilex,WD
Ilex intermedia,ÖĞĞÍ¶¬Çà,5,5,8,10,Aquifoliaceae,Ilex,WD
Ilex kengii,Öå±ú¶¬Çà,NA,NA,6,11,Aquifoliaceae,Ilex,WD
Ilex kwangtungensis,¹ã¶«¶¬Çà,6,6,9,11,Aquifoliaceae,Ilex,WD
Ilex latifolia,´óÒ¶¶¬Çà,4,4,9,10,Aquifoliaceae,Ilex,WD
Ilex leiboensis,À×²¨¶¬Çà,3,5,8,10,Aquifoliaceae,Ilex,WD
Ilex lihuaensis,ÏªÅÏ¶¬Çà,5,5,NA,NA,Aquifoliaceae,Ilex,WD
Ilex litseifolia,Ä¾½ª¶¬Çà,5,7,8,11,Aquifoliaceae,Ilex,WD
Ilex lohfauensis,°«¶¬Çà,6,7,8,12,Aquifoliaceae,Ilex,WD
Ilex macrocarpa,´ó¹û¶¬Çà,4,5,10,11,Aquifoliaceae,Ilex,WD
Ilex macrocarpa var. longipedunculata,³¤¹£¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex melanophylla,ºÚÒ¶¶¬Çà,NA,NA,11,11,Aquifoliaceae,Ilex,WD
Ilex memecylifolia,¹ÈÄ¾Ò¶¶¬Çà,3,4,7,12,Aquifoliaceae,Ilex,WD
Ilex metabaptista,ºÓÌ²¶¬Çà,5,6,7,10,Aquifoliaceae,Ilex,WD
Ilex metabaptista var. myrsinoides,×Ï½ğÅ£Ò¶¶¬Çà,5,6,10,10,Aquifoliaceae,Ilex,WD
Ilex micrococca,Ğ¡¹û¶¬Çà,5,5,10,10,Aquifoliaceae,Ilex,WD
Ilex micrococca f. pilosa,Ã«¹£¶¬Çà,5,6,9,10,Aquifoliaceae,Ilex,WD
Ilex nitidissima,ÁÁÒ¶¶¬Çà,NA,NA,8,10,Aquifoliaceae,Ilex,WD
Ilex pedunculosa,¾ß±ú¶¬Çà,6,6,7,11,Aquifoliaceae,Ilex,WD
Ilex pentagona,ÎåÀâ¿à¶¡²è,NA,NA,5,5,Aquifoliaceae,Ilex,WD
Ilex pernyi,Ã¨¶ù´Ì,4,5,10,11,Aquifoliaceae,Ilex,WD
Ilex pingnanensis,Æ½ÄÏ¶¬Çà,4,5,10,11,Aquifoliaceae,Ilex,WD
Ilex polyneura,¶àÂö¶¬Çà,5,6,10,11,Aquifoliaceae,Ilex,WD
Ilex pubescens,Ã«¶¬Çà,4,5,8,11,Aquifoliaceae,Ilex,WD
Ilex pubescens var. kwangsiensis,¹ãÎ÷Ã«¶¬Çà,6,6,NA,NA,Aquifoliaceae,Ilex,WD
Ilex pubilimba,Ã«Ò¶¶¬Çà,3,3,8,10,Aquifoliaceae,Ilex,WD
Ilex qianlingshanensis,Ç­ÁéÉ½¶¬Çà,NA,NA,10,10,Aquifoliaceae,Ilex,WD
Ilex racemosa,ºË×ÓÄ¾,5,9,8,11,Aquifoliaceae,Ilex,WD
Ilex retusifolia,Î¢°¼¶¬Çà,6,6,NA,NA,Aquifoliaceae,Ilex,WD
Ilex rotunda,Ìú¶¬Çà,4,5,7,11,Aquifoliaceae,Ilex,WD
Ilex sinica,ÖĞ»ª¶¬Çà,4,5,7,10,Aquifoliaceae,Ilex,WD
Ilex stewardii,Ç­¹ğ¶¬Çà,6,7,8,11,Aquifoliaceae,Ilex,WD
Ilex suaveolens,Ïã¶¬Çà,6,6,NA,NA,Aquifoliaceae,Ilex,WD
Ilex subcrenata,Äâ¶Û³İ¶¬Çà,6,6,NA,NA,Aquifoliaceae,Ilex,WD
Ilex subficoidea,ÄâéÅÒ¶¶¬Çà,1,5,6,12,Aquifoliaceae,Ilex,WD
Ilex subodorata,Î¢Ïã¶¬Çà,7,7,10,11,Aquifoliaceae,Ilex,WD
Ilex szechwanensis,ËÄ´¨¶¬Çà,5,6,9,10,Aquifoliaceae,Ilex,WD
Ilex tetramera,»ÒÒ¶¶¬Çà,2,4,10,10,Aquifoliaceae,Ilex,WD
Ilex triflora,Èı»¨¶¬Çà,5,7,8,11,Aquifoliaceae,Ilex,WD
Ilex tsoii,×Ï¹û¶¬Çà,5,6,6,8,Aquifoliaceae,Ilex,WD
Ilex verisimilis,ÊªÉú¶¬Çà,4,5,6,11,Aquifoliaceae,Ilex,WD
Ilex viridis,ÂÌ¶¬Çà,5,5,10,11,Aquifoliaceae,Ilex,WD
Ilex wattii,¼ÙÏã¶¬Çà,6,7,8,10,Aquifoliaceae,Ilex,WD
Ilex wilsonii,Î²Ò¶¶¬Çà,5,6,8,10,Aquifoliaceae,Ilex,WD
Ilex yunnanensis,ÔÆÄÏ¶¬Çà,5,6,8,10,Aquifoliaceae,Ilex,WD
Ilex yunnanensis var. gentilis,¸ß¹óÔÆÄÏ¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Illicium brevistylum,¶ÌÖù°Ë½Ç,4,5,10,11,Illiciaceae,Illicium,WD
Illicium dunnianum,ºì»¨°Ë½Ç,4,5,9,10,Illiciaceae,Illicium,WD
Illicium griffithii,Î÷²Ø°Ë½Ç,NA,NA,NA,NA,Illiciaceae,Illicium,WD
Illicium henryi,ºìÜîÏã,4,6,8,10,Illiciaceae,Illicium,WD
Illicium lanceolatum,ºì¶¾Üî,4,6,8,10,Illiciaceae,Illicium,WD
Illicium majus,´ó°Ë½Ç,4,6,7,10,Illiciaceae,Illicium,WD
Illicium micranthum,Ğ¡»¨°Ë½Ç,4,6,7,9,Illiciaceae,Illicium,WD
Illicium pachyphyllum,¶Ì¹£°Ë½Ç,12,3,9,10,Illiciaceae,Illicium,WD
Illicium simonsii,Ò°°Ë½Ç,2,5,6,10,Illiciaceae,Illicium,WD
Illicium tsaii,ÎÄÉ½°Ë½Ç,2,2,9,9,Illiciaceae,Illicium,WD
Illicium verum,°Ë½Ç,NA,NA,NA,NA,Illiciaceae,Illicium,WD
Illigera brevistaminata,¶ÌÈïÇàÌÙ,9,10,NA,NA,Hernandiaceae,Illigera,WD
Illigera grandiflora,´ó»¨ÇàÌÙ,6,8,8,10,Hernandiaceae,Illigera,WD
Illigera parviflora,Ğ¡»¨ÇàÌÙ,5,10,11,12,Hernandiaceae,Illigera,WD
Illigera pseudoparviflora,Î²Ò¶ÇàÌÙ,5,5,NA,NA,Hernandiaceae,Illigera,WD
Illigera rhodantha,ºì»¨ÇàÌÙ,9,11,12,4,Hernandiaceae,Illigera,WD
Illigera rhodantha var. dunniana,ĞåÃ«ÇàÌÙ,NA,NA,NA,NA,Hernandiaceae,Illigera,WD
Impatiens apalophylla,´óÒ¶·ïÏÉ»¨,6,11,6,11,Balsaminaceae,Impatiens,CB
Impatiens arctosepala,½ôİà·ïÏÉ»¨,8,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens arguta,Èñ³İ·ïÏÉ»¨,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens atherosepala,Ã¢İà·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens blepharosepala,½ŞÃ«İà·ïÏÉ»¨,5,11,5,11,Balsaminaceae,Impatiens,CB
Impatiens bodinieri,°üÊÏ·ïÏÉ»¨,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens chishuiensis,³àË®·ïÏÉ»¨,9,10,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens chlorosepala,ÂÌİà·ïÏÉ»¨,10,12,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens claviger,°ô·ïÏÉ»¨,10,1,1,2,Balsaminaceae,Impatiens,CB
Impatiens crassiloba,ºñÁÑ·ïÏÉ»¨,9,10,10,11,Balsaminaceae,Impatiens,CB
Impatiens cyanantha,À¶»¨·ïÏÉ»¨,7,9,8,10,Balsaminaceae,Impatiens,CB
Impatiens cyathiflora,½ğ·ï»¨,8,9,10,11,Balsaminaceae,Impatiens,CB
Impatiens davidii,êôÁë·ïÏÉ»¨,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens dicentra,³İİà·ïÏÉ»¨,8,9,9,10,Balsaminaceae,Impatiens,CB
Impatiens duclouxii,µáÄÏ·ïÏÉ»¨,8,9,9,10,Balsaminaceae,Impatiens,CB
Impatiens fanjingshanica,èó¾»É½·ïÏÉ»¨,6,10,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens ganpiuana,Æ½°Ó·ïÏÉ»¨,7,8,9,10,Balsaminaceae,Impatiens,CB
Impatiens guizhouensis,¹óÖİ·ïÏÉ»¨,6,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens labordei,¸ßÆÂ·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens lasiophyton,Ã«·ïÏÉ»¨,6,7,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens lepida,¾ßÁÛ·ïÏÉ»¨,8,9,9,10,Balsaminaceae,Impatiens,CB
Impatiens leptocaulon,Ï¸±ú·ïÏÉ»¨,5,8,9,10,Balsaminaceae,Impatiens,CB
Impatiens leveillei,ÑòÆº·ïÏÉ»¨,8,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens longialata,³¤Òí·ïÏÉ»¨,7,8,9,10,Balsaminaceae,Impatiens,CB
Impatiens loulanensis,Â·ÄÏ·ïÏÉ»¨,8,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens malipoensis,ÂéËÚÆÂ·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens martinii,³İ°ú·ïÏÉ»¨,7,9,8,10,Balsaminaceae,Impatiens,CB
Impatiens napoensis,ÄÇÆÂ·ïÏÉ»¨,11,11,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens noli-tangere,Ë®½ğ·ï,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens obesa,·áÂú»ª·ïÏÉ,6,7,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens pinfanensis,¿é½Ú·ïÏÉ»¨,6,8,7,10,Balsaminaceae,Impatiens,CB
Impatiens radiata,·øÉä·ïÏÉ»¨,8,9,9,11,Balsaminaceae,Impatiens,CB
Impatiens reptans,ÙéÙë·ïÏÉ»¨,8,8,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens rubrostriata,ºìÎÆ·ïÏÉ»¨,6,7,7,9,Balsaminaceae,Impatiens,CB
Impatiens siculifer,»Æ½ğ·ï,7,9,10,11,Balsaminaceae,Impatiens,CB
Impatiens sigmoidea,Ë¹¸ñÂê·ïÏÉ»¨,8,8,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens spathulata,³×Ò¶·ïÏÉ»¨,10,10,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens stenosepala,Õ­İà·ïÏÉ»¨,7,8,9,10,Balsaminaceae,Impatiens,CB
Impatiens trichosepala,Ã«İà·ïÏÉ»¨,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens tubulosa,¹Ü¾¥·ïÏÉ»¨,8,12,NA,NA,Balsaminaceae,Impatiens,CB
Imperata cylindrica,°×Ã©,6,11,6,11,Poaceae,Imperata,CB
Imperata cylindrica var. major,´ó°×Ã©,NA,NA,NA,NA,Poaceae,Imperata,CB
Incarvillea arguta,Á½Í·Ã«,9,9,9,9,Bignoniaceae,Incarvillea,CB
Indigofera amblyantha,¶à»¨Ä¾À¶,5,7,9,11,Fabaceae,Indigofera,WD
Indigofera argutidens,¼â³İÄ¾À¶,5,7,9,9,Fabaceae,Indigofera,WD
Indigofera atropurpurea,×ÏÉîÄ¾À¶,5,9,8,12,Fabaceae,Indigofera,WD
Indigofera balfouriana,Àö½­Ä¾À¶,4,7,7,9,Fabaceae,Indigofera,WD
Indigofera bungeana,ºÓ±±Ä¾À¶,5,6,8,10,Fabaceae,Indigofera,WD
Indigofera caudata,Î²Ò¶Ä¾À¶,9,10,10,11,Fabaceae,Indigofera,WD
Indigofera decora,Í¥ÌÙ,4,6,6,10,Fabaceae,Indigofera,WD
Indigofera decora var. ichangensis,ÒË²ıÄ¾À¶,NA,NA,NA,NA,Fabaceae,Indigofera,WD
Indigofera densifructa,ÃÜ¹ûÄ¾À¶,6,6,6,8,Fabaceae,Indigofera,WD
Indigofera esquirolii,Ç­ÄÏÄ¾À¶,4,8,7,8,Fabaceae,Indigofera,WD
Indigofera franchetii,»ÒÉ«Ä¾À¶,6,9,10,10,Fabaceae,Indigofera,WD
Indigofera galegoides,¼Ù´óÇàÀ¶,4,8,9,10,Fabaceae,Indigofera,WD
Indigofera henryi,³¤¹£Ä¾À¶,8,9,10,11,Fabaceae,Indigofera,WD
Indigofera mairei,Î÷ÄÏÄ¾À¶,5,6,7,8,Fabaceae,Indigofera,WD
Indigofera nigrescens,ºÚÒ¶Ä¾À¶,6,9,9,10,Fabaceae,Indigofera,WD
Indigofera pseudotinctoria,Âí¼¬,5,8,9,10,Fabaceae,Indigofera,WD
Indigofera reticulata,ÍøÒ¶Ä¾À¶,5,7,9,12,Fabaceae,Indigofera,WD
Indigofera scabrida,ÏÙÃ«Ä¾À¶,6,9,8,10,Fabaceae,Indigofera,WD
Indigofera squalida,Ô¶Ö¾Ä¾À¶,5,6,9,9,Fabaceae,Indigofera,CB
Indigofera stachyodes,È×Ã«Ä¾À¶,4,7,8,11,Fabaceae,Indigofera,WD
Indigofera zollingeriana,¼âÒ¶Ä¾À¶,6,9,10,11,Fabaceae,Indigofera,WD
Indocalamus guangdongensis,¹ã¶«óèÖñ,NA,NA,4,5,Poaceae,Indocalamus,WD
Indocalamus hirsutissimus,¶àÃ«óèÖñ,NA,NA,5,6,Poaceae,Indocalamus,WD
Indocalamus hirsutissimus var. glabrifolius,¹âÒ¶óèÖñ,NA,NA,NA,NA,Poaceae,Indocalamus,WD
Indocalamus latifolius,À«Ò¶óèÖñ,1,8,4,5,Poaceae,Indocalamus,WD
Indocalamus longiauritus,óèÒ¶Öñ,5,7,4,5,Poaceae,Indocalamus,WD
Indocalamus tessellatus,óèÖñ,6,7,4,5,Poaceae,Indocalamus,WD
Indocalamus wilsonii,¶õÎ÷óèÖñ,5,8,NA,NA,Poaceae,Indocalamus,WD
Indosasa lipoensis,Àó²¨´ó½ÚÖñ,NA,NA,4,4,Poaceae,Indosasa,WD
Indosasa longispicata,ÅïÖñ,4,5,5,5,Poaceae,Indosasa,WD
Indosasa shibataeoides,°ÚÖñ,6,7,4,4,Poaceae,Indosasa,WD
Indosasa sinica,ÖĞ»ª´ó½ÚÖñ,5,5,4,5,Poaceae,Indosasa,WD
Inula britannica,Å·ÑÇĞı¸²»¨,6,9,NA,NA,Asteraceae,Inula,CB
Inula cappa,Ñò¶ú¾Õ,9,11,9,11,Asteraceae,Inula,WD
Inula helianthus-aquatilis,Ë®³¯ÑôĞı¸²»¨,6,9,9,10,Asteraceae,Inula,CB
Inula japonica,Ğı¸²»¨,5,9,9,11,Asteraceae,Inula,CB
Inula nervosa,ÏÔÂöĞı¸²»¨,8,10,9,12,Asteraceae,Inula,CB
Inula rubricaulis,³à¾¥Ñò¶ú¾Õ,5,8,7,11,Asteraceae,Inula,WD
Iodes balansae,´ó¹ûÎ¢»¨ÌÙ,4,7,5,8,Icacinaceae,Iodes,WD
Iodes cirrhosa,Î¢»¨ÌÙ,1,4,5,10,Icacinaceae,Iodes,WD
Iodes seguini,ÁöÖ¦Î¢»¨ÌÙ,1,5,4,6,Icacinaceae,Iodes,WD
Iodes vitiginea,Ğ¡¹ûÎ¢»¨ÌÙ,12,6,5,8,Icacinaceae,Iodes,WD
Ipomoea biflora,Ã«Ç£Å£,NA,NA,NA,NA,Convolvulaceae,Ipomoea,CB
Ipomoea sumatrana,º£ÄÏÊí,NA,NA,NA,NA,Convolvulaceae,Ipomoea,WD
Ipomoea turbinata,¶¡ÏãÇÑ,NA,NA,NA,NA,Convolvulaceae,Ipomoea,CB
Iris confusa,±âÖñÀ¼,4,4,5,7,Iridaceae,Iris,CB
Iris delavayi,³¤İãğ°Î²,5,7,8,10,Iridaceae,Iris,CB
Iris japonica,ºûµû»¨,3,4,5,6,Iridaceae,Iris,CB
Iris japonica f. pallescens,°×ºûµû»¨,NA,NA,NA,NA,Iridaceae,Iris,CB
Iris speculatrix,Ğ¡»¨ğ°Î²,5,5,7,8,Iridaceae,Iris,CB
Iris tectorum,ğ°Î²,4,5,6,8,Iridaceae,Iris,CB
Iris wattii,ÉÈĞÎğ°Î²,4,4,5,8,Iridaceae,Iris,CB
Isachne albens,°×»¨ÁøÒ¶óè,6,11,6,11,Poaceae,Isachne,CB
Isachne clarkei,Ğ¡ÁøÒ¶óè,7,11,7,11,Poaceae,Isachne,CB
Isachne globosa,ÁøÒ¶óè,9,2,9,2,Poaceae,Isachne,CB
Isachne nipponensis,ÈÕ±¾ÁøÒ¶óè,6,11,6,11,Poaceae,Isachne,CB
Isachne pulchella,°«Ğ¡ÁøÒ¶óè,5,10,5,10,Poaceae,Isachne,CB
Isachne truncata,Æ½Ó±ÁøÒ¶óè,9,2,9,2,Poaceae,Isachne,CB
Ischaemum aristatum,ÓĞÃ¢Ñ¼×ì²İ,7,10,7,10,Poaceae,Ischaemum,CB
Ischaemum barbatum,´ÖÃ«Ñ¼×ì²İ,NA,NA,NA,NA,Poaceae,Ischaemum,CB
Ischaemum ciliare,Ï¸Ã«Ñ¼×ì²İ,NA,NA,NA,NA,Poaceae,Ischaemum,CB
Ischaemum rugosum,Ìï¼äÑ¼×ì²İ,NA,NA,NA,NA,Poaceae,Ischaemum,CB
Ischnogyne mandarinorum,Êİ·¿À¼,5,6,7,8,Orchidaceae,Ischnogyne,CB
Isodon adenanthus,ÏÙ»¨Ïã²è²Ë,7,8,7,9,Lamiaceae,Isodon,CB
Isodon amethystoides,Ïã²è²Ë,6,10,9,11,Lamiaceae,Isodon,CB
Isodon coetsa,Ï¸×¶Ïã²è²Ë,10,2,10,2,Lamiaceae,Isodon,CB
Isodon coetsa var. cavaleriei,¶àÃ«Ï¸×¶Ïã²è²Ë,NA,NA,NA,NA,Lamiaceae,Isodon,CB
Isodon eriocalyx,Ã«İàÏã²è²Ë,7,11,11,12,Lamiaceae,Isodon,CB
Isodon excisus,Î²Ò¶Ïã²è²Ë,7,8,8,9,Lamiaceae,Isodon,CB
Isodon flavidus,µ­»ÆÏã²è²Ë,9,11,9,11,Lamiaceae,Isodon,CB
Isodon gibbosus,ÄÒ»¨Ïã²è²Ë,NA,NA,NA,NA,Lamiaceae,Isodon,CB
Isodon henryi,¶õÎ÷Ïã²è²Ë,8,9,9,10,Lamiaceae,Isodon,CB
Isodon lophanthoides,ÏßÎÆÏã²è²Ë,8,12,8,12,Lamiaceae,Isodon,CB
Isodon lophanthoides var. gerardianus,ÏÁ»ùÏßÎÆÏã²è²Ë,NA,NA,NA,NA,Lamiaceae,Isodon,CB
Isodon lophanthoides var. micranthus,Ğ¡»¨ÏßÎÆÏã²è²Ë,NA,NA,NA,NA,Lamiaceae,Isodon,CB
Isodon nervosus,ÏÔÂöÏã²è²Ë,7,10,8,11,Lamiaceae,Isodon,CB
Isodon phyllopodus,±úÒ¶Ïã²è²Ë,6,9,8,10,Lamiaceae,Isodon,CB
Isodon rosthornii,ñ¨»¨Ïã²è²Ë,8,9,9,10,Lamiaceae,Isodon,CB
Isodon rubescens,ËéÃ×èâ,7,10,8,11,Lamiaceae,Isodon,WD
Isodon sculponeatus,»Æ»¨Ïã²è²Ë,8,10,10,11,Lamiaceae,Isodon,CB
Isodon serra,µ­»Æ²İ,8,10,9,10,Lamiaceae,Isodon,CB
Isodon setschwanensis,ËÄ´¨Ïã²è²Ë,9,9,10,10,Lamiaceae,Isodon,WD
Isodon ternifolius,Å£Î²²İ,9,2,12,5,Lamiaceae,Isodon,CB
Isodon yuennanensis,²»Óıºì,8,10,8,10,Lamiaceae,Isodon,CB
Itea chinensis,Êó´Ì,4,5,7,9,Saxifragaceae,Itea,WD
Itea chinensis f. angustata,ÀÏÊó´Ì,NA,NA,NA,NA,Saxifragaceae,Itea,WD
Itea coriacea,ºñÒ¶Êó´Ì,5,5,7,8,Saxifragaceae,Itea,WD
Itea glutinosa,ÏÙÊó´Ì,5,5,8,8,Saxifragaceae,Itea,WD
Itea ilicifolia,¶¬ÇàÒ¶Êó´Ì,5,6,9,10,Saxifragaceae,Itea,WD
Itea indochinensis,Ã«Êó´Ì,3,5,5,12,Saxifragaceae,Itea,WD
Itea indochinensis var. pubinervia,Ã«ÂöÊó´Ì,4,4,8,8,Saxifragaceae,Itea,WD
Itea kwangsiensis,×ÓÅ©Êó´Ì,5,8,10,10,Saxifragaceae,Itea,WD
Itea macrophylla,´óÒ¶Êó´Ì,4,4,7,8,Saxifragaceae,Itea,WD
Itea omeiensis,¶ëÃ¼Êó´Ì,3,5,6,12,Saxifragaceae,Itea,WD
Itea yunnanensis,µáÊó´Ì,5,6,9,10,Saxifragaceae,Itea,WD
Iteadaphne caudata,ÏãÃæÒ¶,10,4,3,10,Lauraceae,Iteadaphne,WD
Itoa orientalis,èÙ×ÓÆ¤,5,6,9,10,Flacourtiaceae,Itoa,WD
Itoa orientalis var. glabrescens,¹âÒ¶èÙ×ÓÆ¤,3,6,7,12,Flacourtiaceae,Itoa,WD
Ixeridium chinense,ÖĞ»ªĞ¡¿àİ¤,1,10,1,10,Asteraceae,Ixeridium,CB
Ixeridium dentatum,Ğ¡¿àİ¤,6,10,6,10,Asteraceae,Ixeridium,CB
Ixeridium gracile,Ï¸Ò¶Ğ¡¿àİ¤,3,10,3,10,Asteraceae,Ixeridium,CB
Ixeridium gramineum,Õ­Ò¶Ğ¡¿àİ¤,3,9,3,9,Asteraceae,Ixeridium,CB
Ixeridium sonchifolium,±§¾¥Ğ¡¿àİ¤,3,5,3,5,Asteraceae,Ixeridium,CB
Ixeris japonica,¼ôµ¶¹É,3,5,3,5,Asteraceae,Ixeris,CB
Ixeris polycephala,¿àİ¤²Ë,3,5,3,5,Asteraceae,Ixeris,CB
Ixonanthes reticulata,Õ³Ä¾,8,1,6,10,Erythroxylaceae,Ixonanthes,WD
Ixora henryi,°×»¨Áú´¬»¨,8,12,5,7,Rubiaceae,Ixora,WD
Jasminanthes chunii,¼ÙÄ¾Í¨,5,6,8,12,Asclepiadaceae,Jasminanthes,WD
Jasminanthes mucronata,ºÚ÷©ÌÙ,5,6,9,11,Asclepiadaceae,Jasminanthes,WD
Jasminum beesianum,ºìËØÜ°,4,5,6,11,Oleaceae,Jasminum,WD
Jasminum duclouxii,´ÔÁÖËØÜ°,12,5,5,12,Oleaceae,Jasminum,WD
Jasminum elongatum,Å¤¶ÇÌÙ,4,12,8,3,Oleaceae,Jasminum,WD
Jasminum floridum,Ì½´º»¨,5,10,8,11,Oleaceae,Jasminum,WD
Jasminum fuchsiifolium,µ¹µõÖÓÒ¶ËØÜ°,5,6,10,1,Oleaceae,Jasminum,WD
Jasminum hongshuihoense,ÈŞÃ«ËØÜ°,4,4,10,10,Oleaceae,Jasminum,WD
Jasminum humile,°«Ì½´º,5,6,NA,NA,Oleaceae,Jasminum,WD
Jasminum humile var. microphyllum,ÏÁÒ¶°«Ì½´º,NA,NA,NA,NA,Oleaceae,Jasminum,WD
Jasminum lanceolarium,ÇåÏãÌÙ,4,7,3,10,Oleaceae,Jasminum,WD
Jasminum mesnyi,Ò°Ó­´º,11,4,3,5,Oleaceae,Jasminum,WD
Jasminum nervosum,ÇàÌÙ×Ğ,3,5,5,6,Oleaceae,Jasminum,WD
Jasminum officinale,ËØ·½»¨,NA,NA,NA,NA,Oleaceae,Jasminum,WD
Jasminum polyanthum,¶à»¨ËØÜ°,6,7,7,8,Oleaceae,Jasminum,WD
Jasminum prainii,ÅûÕëÒ¶ËØÜ°,5,6,6,7,Oleaceae,Jasminum,WD
Jasminum seguinii,ÁÁÒ¶ËØÜ°,7,8,9,11,Oleaceae,Jasminum,WD
Jasminum sinense,»ªËØÜ°,6,10,9,5,Oleaceae,Jasminum,WD
Jasminum subhumile,µáËØÜ°,3,7,8,8,Oleaceae,Jasminum,WD
Jasminum urophyllum,´¨ËØÜ°,5,10,8,12,Oleaceae,Jasminum,WD
Juglans mandshurica,ºúÌÒé±,4,5,8,10,Juglandaceae,Juglans,WD
Juglans regia,ºúÌÒ,4,5,9,11,Juglandaceae,Juglans,WD
Juglans sigillata,ÅİºËÌÒ,3,4,9,9,Juglandaceae,Juglans,WD
Juncellus serotinus,Ë®É¯²İ,7,11,7,11,Cyperaceae,Juncellus,CB
Juncus alatus,³á¾¥µÆĞÄ²İ,5,10,5,10,Juncaceae,Juncus,CB
Juncus bufonius,Ğ¡µÆĞÄ²İ,5,7,6,9,Juncaceae,Juncus,CB
Juncus diastrophanthus,ĞÇ»¨µÆĞÄ²İ,5,6,6,7,Juncaceae,Juncus,CB
Juncus effusus,µÆĞÄ²İ,4,9,4,9,Juncaceae,Juncus,CB
Juncus inflexus,Æ¬ËèµÆĞÄ²İ,6,7,7,9,Juncaceae,Juncus,CB
Juncus leptospermus,Ï¸×ÓµÆĞÄ²İ,6,8,8,10,Juncaceae,Juncus,CB
Juncus luzuliformis,·ÖÖ¦µÆĞÄ²İ,7,8,8,9,Juncaceae,Juncus,CB
Juncus modicus,¶à»¨µÆĞÄ²İ,6,8,9,9,Juncaceae,Juncus,CB
Juncus potaninii,µ¥Ö¦µÆĞÄ²İ,6,8,7,9,Juncaceae,Juncus,CB
Juncus prismatocarpus,óÇÊ¯İÅ,3,6,7,8,Juncaceae,Juncus,CB
Juncus setchuensis,Ò°µÆĞÄ²İ,5,10,5,10,Juncaceae,Juncus,CB
Justicia alboviridis,´óÒ¶Èü¾ô´²,8,9,11,1,Acanthaceae,Justicia,CB
Justicia austrosinensis,»ªÄÏ¾ô´²,5,5,NA,NA,Acanthaceae,Justicia,CB
Justicia championi,Ô²°ú¶Å¸ùÌÙ,NA,NA,NA,NA,Acanthaceae,Justicia,CB
Justicia kouytcheensis,¹óÖİÈü¾ô´²,6,6,NA,NA,Acanthaceae,Justicia,CB
Justicia latiflora,×Ï°ú¾ô´²,3,5,5,6,Acanthaceae,Justicia,WD
