scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Hypericum kouytchense,¹óÖİ½ğË¿ÌÒ,5,7,8,9,Clusiaceae,Hypericum,WD
Hypericum monogynum,½ğË¿ÌÒ,5,6,8,9,Clusiaceae,Hypericum,WD
Hypericum patulum,½ğË¿Ã·,4,8,8,10,Clusiaceae,Hypericum,WD
Hypericum petiolulatum,¶Ì±úĞ¡Á¬ÇÌ,7,8,9,10,Clusiaceae,Hypericum,CB
Hypericum petiolulatum subsp. yunnanense,ÔÆÄÏĞ¡Á¬ÇÌ,NA,NA,NA,NA,Clusiaceae,Hypericum,CB
Hypericum sampsonii,Ôª±¦²İ,5,6,7,8,Clusiaceae,Hypericum,CB
Hypericum seniawinii,ÃÜÏÙĞ¡Á¬ÇÌ,7,8,9,9,Clusiaceae,Hypericum,CB
Hypericum uralum,³×İà½ğË¿ÌÒ,8,9,9,11,Clusiaceae,Hypericum,WD
Hypericum wightianum,±éµØ½ğ,5,7,8,9,Clusiaceae,Hypericum,CB
Hypoestes purpurea,Ç¹µ¶Ò©,10,11,NA,NA,Acanthaceae,Hypoestes,CB
Hypolytrum nemorum,¸î¼¦Ã¢,4,8,4,8,Cyperaceae,Hypolytrum,CB
Hypoxis aurea,Ğ¡½ğÃ·²İ,NA,NA,NA,NA,Amaryllidaceae,Hypoxis,CB
Hypserpa nitida,Ò¹»¨ÌÙ,6,8,6,8,Menispermaceae,Hypserpa,WD
Ichnanthus pallens,¾à»¨Êò,NA,NA,NA,NA,Poaceae,NA,NA
Ichnanthus pallens var. major,´ó¾à»¨Êò,8,11,8,11,Poaceae,Ichnanthus,CB
Ichnocarpus frutescens,Ñü¹ÇÌÙ,5,8,8,12,Apocynaceae,Ichnocarpus,WD
Ichnocarpus jacquetii,ÉÙ»¨Ñü±³ÌÙ,8,8,8,10,Apocynaceae,Ichnocarpus,WD
Ichnocarpus polyanthus,Ğ¡»¨ÌÙ,4,6,10,3,Apocynaceae,Ichnocarpus,WD
Idesia polycarpa,É½Í©×Ó,4,5,10,11,Flacourtiaceae,Idesia,WD
Idesia polycarpa var. vestita,Ã«Ò¶É½Í©×Ó,NA,NA,NA,NA,Flacourtiaceae,Idesia,WD
Ilex aculeolata,ÂúÊ÷ĞÇ,4,5,6,9,Aquifoliaceae,Ilex,WD
Ilex angulata,ÀâÖ¦¶¬Çà,4,4,7,10,Aquifoliaceae,Ilex,WD
Ilex asprella,³ÓĞÇÊ÷,3,3,4,10,Aquifoliaceae,Ilex,WD
Ilex austrosinensis,Á½¹ã¶¬Çà,4,5,6,7,Aquifoliaceae,Ilex,WD
Ilex bioritsensis,´ÌÒ¶¶¬Çà,4,5,8,10,Aquifoliaceae,Ilex,WD
Ilex brachyphylla,¶ÌÒ¶¶¬Çà,4,4,NA,NA,Aquifoliaceae,Ilex,WD
Ilex buergeri,¶Ì¹£¶¬Çà,4,6,10,11,Aquifoliaceae,Ilex,WD
Ilex buxoides,»ÆÑî¶¬Çà,4,5,7,10,Aquifoliaceae,Ilex,WD
Ilex chamaebuxus,°«ÑîÃ·¶¬Çà,5,5,NA,NA,Aquifoliaceae,Ilex,WD
Ilex championii,°¼Ò¶¶¬Çà,6,7,8,11,Aquifoliaceae,Ilex,WD
Ilex chapaensis,É³°Ó¶¬Çà,4,4,10,11,Aquifoliaceae,Ilex,WD
Ilex chinensis,¶¬Çà,4,7,7,12,Aquifoliaceae,Ilex,WD
Ilex chingiana,¾Ş¹û¶¬Çà,5,5,8,11,Aquifoliaceae,Ilex,WD
Ilex chingiana var. puberula,Ã«ÃçÉ½¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex chuniana,Ìú×Ğ¶¬Çà,10,11,11,12,Aquifoliaceae,Ilex,WD
Ilex ciliospinosa,ÏË³İèÛ¹Ç,4,5,9,10,Aquifoliaceae,Ilex,WD
Ilex cochinchinensis,Ô½ÄÏ¶¬Çà,2,4,6,12,Aquifoliaceae,Ilex,WD
Ilex confertiflora,ÃÜ»¨¶¬Çà,4,4,6,9,Aquifoliaceae,Ilex,WD
Ilex confertiflora var. kwangsiensis,¹ãÎ÷ÃÜ»¨¶¬Çà,NA,NA,10,10,Aquifoliaceae,Ilex,WD
Ilex corallina,Éºº÷¶¬Çà,4,5,9,10,Aquifoliaceae,Ilex,WD
Ilex cornuta,èÛ¹Ç,4,5,8,12,Aquifoliaceae,Ilex,WD
Ilex crenata f. multicrenata,¶à³İ¶Û³İ¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex cyrtura,ÍäÎ²¶¬Çà,4,4,6,9,Aquifoliaceae,Ilex,WD
Ilex dunniana,ÁúÀï¶¬Çà,4,5,8,10,Aquifoliaceae,Ilex,WD
Ilex editicostata,ÏÔÂö¶¬Çà,5,6,8,11,Aquifoliaceae,Ilex,WD
Ilex elmerrilliana,ºñÒ¶¶¬Çà,4,5,7,11,Aquifoliaceae,Ilex,WD
Ilex excelsa,¸ß¶¬Çà,4,5,10,10,Aquifoliaceae,Ilex,WD
Ilex excelsa var. hypotricha,Ã«±³¸ß¶¬Çà,4,6,8,11,Aquifoliaceae,Ilex,WD
Ilex fargesii,ÏÁÒ¶¶¬Çà,5,5,9,10,Aquifoliaceae,Ilex,WD
Ilex ferruginea,ĞâÃ«¶¬Çà,4,6,9,10,Aquifoliaceae,Ilex,WD
Ilex ficifolia,Ó²Ò¶¶¬Çà,5,6,9,11,Aquifoliaceae,Ilex,WD
Ilex ficoidea,éÅÒ¶¶¬Çà,3,4,8,11,Aquifoliaceae,Ilex,WD
Ilex formosana,Ì¨Íå¶¬Çà,3,5,7,11,Aquifoliaceae,Ilex,WD
Ilex formosana var. macropyrena,´óºËÌ¨Íå¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex glomerata,ÍÅ»¨¶¬Çà,4,5,9,11,Aquifoliaceae,Ilex,WD
Ilex godajam,É¡»¨¶¬Çà,4,5,8,9,Aquifoliaceae,Ilex,WD
Ilex hainanensis,º£ÄÏ¶¬Çà,4,5,6,11,Aquifoliaceae,Ilex,WD
Ilex hanceana,Çà²èÏã,5,6,7,12,Aquifoliaceae,Ilex,WD
Ilex hirsuta,Ó²Ã«¶¬Çà,5,5,NA,NA,Aquifoliaceae,Ilex,WD
Ilex hylonoma,Ï¸´ÌèÛ¹Ç,3,5,10,11,Aquifoliaceae,Ilex,WD
Ilex hylonoma var. glabra,¹âÒ¶Ï¸´ÌèÛ¹Ç,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex intermedia,ÖĞĞÍ¶¬Çà,5,5,8,10,Aquifoliaceae,Ilex,WD
Ilex jiuwanshanensis,¾ÅÍòÉ½¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex kaushue,¿ÛÊ÷,5,6,9,10,Aquifoliaceae,Ilex,WD
Ilex kengii,Öå±ú¶¬Çà,NA,NA,6,11,Aquifoliaceae,Ilex,WD
Ilex kwangtungensis,¹ã¶«¶¬Çà,6,6,9,11,Aquifoliaceae,Ilex,WD
Ilex lancilimba,½£Ò¶¶¬Çà,3,3,9,11,Aquifoliaceae,Ilex,WD
Ilex latifolia,´óÒ¶¶¬Çà,4,4,9,10,Aquifoliaceae,Ilex,WD
Ilex latifrons,À«Ò¶¶¬Çà,6,6,8,12,Aquifoliaceae,Ilex,WD
Ilex litseifolia,Ä¾½ª¶¬Çà,5,7,8,11,Aquifoliaceae,Ilex,WD
Ilex lohfauensis,°«¶¬Çà,6,7,8,12,Aquifoliaceae,Ilex,WD
Ilex longzhouensis,ÁúÖİ¶¬Çà,5,6,10,10,Aquifoliaceae,Ilex,WD
Ilex macrocarpa,´ó¹û¶¬Çà,4,5,10,11,Aquifoliaceae,Ilex,WD
Ilex macrocarpa var. longipedunculata,³¤¹£¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex mamillata,ÈéÍ·¶¬Çà,5,5,11,11,Aquifoliaceae,Ilex,WD
Ilex melanophylla,ºÚÒ¶¶¬Çà,NA,NA,11,11,Aquifoliaceae,Ilex,WD
Ilex memecylifolia,¹ÈÄ¾Ò¶¶¬Çà,3,4,7,12,Aquifoliaceae,Ilex,WD
Ilex metabaptista,ºÓÌ²¶¬Çà,5,6,7,10,Aquifoliaceae,Ilex,WD
Ilex micrococca,Ğ¡¹û¶¬Çà,5,6,7,10,Aquifoliaceae,Ilex,WD
Ilex micrococca f. pilosa,Ã«¹£¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex nanningensis,ÄÏÄş¶¬Çà,4,5,10,11,Aquifoliaceae,Ilex,WD
Ilex nitidissima,ÁÁÒ¶¶¬Çà,NA,NA,8,10,Aquifoliaceae,Ilex,WD
Ilex nuculicava,ÍİÆ¤¶¬Çà,4,5,5,12,Aquifoliaceae,Ilex,WD
Ilex oblonga,³¤Ô²¹û¶¬Çà,NA,NA,12,12,Aquifoliaceae,Ilex,WD
Ilex occulta,ÔÁ¹ğ¶¬Çà,NA,NA,6,6,Aquifoliaceae,Ilex,WD
Ilex pedunculosa,¾ß±ú¶¬Çà,6,6,7,11,Aquifoliaceae,Ilex,WD
Ilex peiradena,ÉÏË¼¶¬Çà,3,3,7,7,Aquifoliaceae,Ilex,WD
Ilex pentagona,ÎåÀâ¿à¶¡²è,NA,NA,5,5,Aquifoliaceae,Ilex,WD
Ilex pingnanensis,Æ½ÄÏ¶¬Çà,4,5,10,11,Aquifoliaceae,Ilex,WD
Ilex polyneura,¶àÂö¶¬Çà,5,6,10,11,Aquifoliaceae,Ilex,WD
Ilex polypyrena,¶àºË¶¬Çà,NA,NA,7,7,Aquifoliaceae,Ilex,WD
Ilex pubescens,Ã«¶¬Çà,4,5,8,11,Aquifoliaceae,Ilex,WD
Ilex pubescens var. kwangsiensis,¹ãÎ÷Ã«¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex pubilimba,Ã«Ò¶¶¬Çà,4,4,8,10,Aquifoliaceae,Ilex,WD
Ilex reticulata,ÍøÂö¶¬Çà,NA,NA,12,12,Aquifoliaceae,Ilex,WD
Ilex retusifolia,Î¢°¼¶¬Çà,6,6,NA,NA,Aquifoliaceae,Ilex,WD
Ilex robusta,´ÖÖ¦¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex rotunda,Ìú¶¬Çà,4,6,8,12,Aquifoliaceae,Ilex,WD
Ilex saxicola,Ê¯Éú¶¬Çà,NA,NA,8,8,Aquifoliaceae,Ilex,WD
Ilex sinica,ÖĞ»ª¶¬Çà,4,5,7,10,Aquifoliaceae,Ilex,WD
Ilex sterrophylla,»ªÄÏ¶¬Çà,5,5,9,10,Aquifoliaceae,Ilex,WD
Ilex stewardii,Ç­¹ğ¶¬Çà,6,7,8,11,Aquifoliaceae,Ilex,WD
Ilex suaveolens,Ïã¶¬Çà,6,6,NA,NA,Aquifoliaceae,Ilex,WD
Ilex subcrenata,Äâ¶Û³İ¶¬Çà,6,6,NA,NA,Aquifoliaceae,Ilex,WD
Ilex subficoidea,ÄâéÅÒ¶¶¬Çà,1,5,6,12,Aquifoliaceae,Ilex,WD
Ilex szechwanensis,ËÄ´¨¶¬Çà,5,6,8,10,Aquifoliaceae,Ilex,WD
Ilex szechwanensis var. huiana,¹ğÄÏËÄ´¨¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex tetramera,»ÒÒ¶¶¬Çà,2,4,10,10,Aquifoliaceae,Ilex,WD
Ilex triflora,Èı»¨¶¬Çà,5,7,8,11,Aquifoliaceae,Ilex,WD
Ilex tsangii,Ï¸Ö¦¶¬Çà,NA,NA,5,7,Aquifoliaceae,Ilex,WD
Ilex tsangii var. guangxiensis,ÑşÉ½Ï¸Ö¦¶¬Çà,NA,NA,6,6,Aquifoliaceae,Ilex,WD
Ilex tsoii,×Ï¹û¶¬Çà,5,6,6,8,Aquifoliaceae,Ilex,WD
Ilex tsoii var. guangxiensis,¹ãÎ÷×Ï¹û¶¬Çà,NA,NA,NA,NA,Aquifoliaceae,Ilex,WD
Ilex tutcheri,ÂŞ¸¡¶¬Çà,4,5,7,12,Aquifoliaceae,Ilex,WD
Ilex verisimilis,ÊªÉú¶¬Çà,4,5,6,11,Aquifoliaceae,Ilex,WD
Ilex viridis,ÂÌ¶¬Çà,5,5,10,11,Aquifoliaceae,Ilex,WD
Ilex wilsonii,Î²Ò¶¶¬Çà,5,6,8,10,Aquifoliaceae,Ilex,WD
Ilex yunnanensis,ÔÆÄÏ¶¬Çà,5,6,8,10,Aquifoliaceae,Ilex,WD
Illicium angustisepalum,´óÓì°Ë½Ç,2,4,9,10,Illiciaceae,Illicium,WD
Illicium brevistylum,¶ÌÖù°Ë½Ç,4,5,10,11,Illiciaceae,Illicium,WD
Illicium difengpi,µØ·ãÆ¤,4,5,8,10,Illiciaceae,Illicium,WD
Illicium dunnianum,ºì»¨°Ë½Ç,3,7,7,10,Illiciaceae,Illicium,WD
Illicium griffithii,Î÷²Ø°Ë½Ç,4,5,10,12,Illiciaceae,Illicium,WD
Illicium henryi,ºìÜîÏã,4,6,8,10,Illiciaceae,Illicium,WD
Illicium jiadifengpi,¼ÙµØ·ãÆ¤,3,4,8,10,Illiciaceae,Illicium,WD
Illicium lanceolatum,ºì¶¾Üî,4,6,8,10,Illiciaceae,Illicium,WD
Illicium macranthum,´ó»¨°Ë½Ç,1,3,7,11,Illiciaceae,Illicium,WD
Illicium majus,´ó°Ë½Ç,4,6,7,10,Illiciaceae,Illicium,WD
Illicium micranthum,Ğ¡»¨°Ë½Ç,4,6,7,9,Illiciaceae,Illicium,WD
Illicium oligandrum,ÉÙÒ©°Ë½Ç,5,10,NA,NA,Illiciaceae,Illicium,WD
Illicium pachyphyllum,¶Ì¹£°Ë½Ç,12,3,9,10,Illiciaceae,Illicium,WD
Illicium simonsii,Ò°°Ë½Ç,2,5,6,10,Illiciaceae,Illicium,WD
Illicium verum,°Ë½Ç,3,5,9,10,Illiciaceae,Illicium,WD
Illigera aromatica,ÏãÇàÌÙ,NA,NA,NA,NA,Hernandiaceae,Illigera,WD
Illigera brevistaminata,¶ÌÈïÇàÌÙ,9,9,NA,NA,Hernandiaceae,Illigera,WD
Illigera celebica,¿íÒ©ÇàÌÙ,4,10,6,11,Hernandiaceae,Illigera,WD
Illigera cordata,ĞÄÒ¶Ë¾ÌÙ,5,6,8,9,Hernandiaceae,NA,NA
Illigera henryi,ÃÉ×ÔÇàÌÙ,7,7,9,11,Hernandiaceae,Illigera,WD
Illigera orbiculata,Ô²Ò¶ÇàÌÙ,NA,NA,3,3,Hernandiaceae,Illigera,WD
Illigera parviflora,Ğ¡»¨ÇàÌÙ,5,10,11,12,Hernandiaceae,Illigera,WD
Illigera rhodantha,ºì»¨ÇàÌÙ,9,11,12,4,Hernandiaceae,Illigera,WD
Illigera rhodantha var. angustifoliolata,ÏÁÒ¶ÇàÌÙ,NA,NA,NA,NA,Hernandiaceae,Illigera,WD
Illigera rhodantha var. dunniana,ĞåÃ«ÇàÌÙ,NA,NA,NA,NA,Hernandiaceae,Illigera,WD
Impatiens amabilis,ÃÔÈË·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens angulata,Àâ¾¥·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens apalophylla,´óÒ¶·ïÏÉ»¨,6,11,6,11,Balsaminaceae,Impatiens,CB
Impatiens aquatilis,Ë®·ïÏÉ»¨,8,9,10,10,Balsaminaceae,Impatiens,CB
Impatiens blepharosepala,½ŞÃ«İà·ïÏÉ»¨,5,11,5,11,Balsaminaceae,Impatiens,CB
Impatiens bodinieri,°üÊÏ·ïÏÉ»¨,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens chinensis,»ª·ïÏÉ,7,8,9,11,Balsaminaceae,Impatiens,CB
Impatiens chlorosepala,ÂÌİà·ïÏÉ»¨,9,10,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens claviger,°ô·ïÏÉ»¨,10,1,1,2,Balsaminaceae,Impatiens,CB
Impatiens cyathiflora,½ğ·ï»¨,8,9,10,11,Balsaminaceae,Impatiens,CB
Impatiens dicentra,³İİà·ïÏÉ»¨,7,8,9,9,Balsaminaceae,Impatiens,CB
Impatiens duclouxii,µáÄÏ·ïÏÉ»¨,8,9,9,10,Balsaminaceae,Impatiens,CB
Impatiens hancockii,µá¶«ÄÏ·ïÏÉ»¨,8,8,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens hunanensis,ºşÄÏ·ïÏÉ»¨,6,6,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens lasiophyton,Ã«·ïÏÉ»¨,6,7,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens leptocaulon,Ï¸±ú·ïÏÉ»¨,5,8,9,10,Balsaminaceae,Impatiens,CB
Impatiens macrovexilla,´óÆì°ê·ïÏÉ»¨,9,10,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens macrovexilla var. yaoshanensis,ÑşÉ½·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens malipoensis,ÂéËÚÆÂ·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens mengtszeana,ÃÉ×Ô·ïÏÉ»¨,8,10,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens morsei,ÁúÖİ·ïÏÉ»¨,6,10,6,10,Balsaminaceae,Impatiens,CB
Impatiens napoensis,ÄÇÆÂ·ïÏÉ»¨,11,11,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens noli-tangere,Ë®½ğ·ï,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens obesa,·áÂú»ª·ïÏÉ,6,7,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens oxyanthera,ºìïô·ïÏÉ»¨,9,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens parvisepala,Ï¸İà·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,NA,NA
Impatiens pingxiangensis,Æ¾Ïé·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens piufanensis,¿é½Ú·ïÏÉ»¨,6,8,7,10,Balsaminaceae,NA,NA
Impatiens principis,À½²×·ïÏÉ»¨,7,8,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens pterosepala,Òíİà·ïÏÉ»¨,7,9,10,11,Balsaminaceae,Impatiens,CB
Impatiens reptans,ÙéÙë·ïÏÉ»¨,8,8,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens rubrostriata,ºìÎÆ·ïÏÉ»¨,6,7,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens siculifer,»Æ½ğ·ï,5,11,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens siculifer var. porphyrea,µÈ»¨»Æ½ğ·ï,11,11,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens stenosepala,Õ­İà·ïÏÉ»¨,7,8,9,10,Balsaminaceae,Impatiens,CB
Impatiens trichosepala,Ã«İà·ïÏÉ»¨,7,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens tubulosa,¹Ü¾¥·ïÏÉ»¨,8,12,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens wenshanensis,ÎÄÉ½·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens wilsonii,°×»¨·ïÏÉ»¨,8,9,NA,NA,Balsaminaceae,Impatiens,CB
Impatiens yaoshanensis,Ò©É½·ïÏÉ»¨,NA,NA,NA,NA,Balsaminaceae,Impatiens,CB
Imperata cylindrica var. major,´ó°×Ã©,5,8,5,8,Poaceae,Imperata,CB
Incarvillea sinensis,½Çİï,5,9,10,11,Bignoniaceae,Incarvillea,CB
Indigofera atropurpurea,×ÏÉîÄ¾À¶,6,7,8,9,Fabaceae,Indigofera,WD
Indigofera bungeana,ºÓ±±Ä¾À¶,5,6,8,10,Fabaceae,Indigofera,WD
Indigofera cassioides,ÍÖÔ²Ò¶Ä¾À¶,12,3,4,4,Fabaceae,NA,NA
Indigofera caudata,Î²Ò¶Ä¾À¶,4,10,4,10,Fabaceae,Indigofera,WD
Indigofera decora,Í¥ÌÙ,5,6,7,8,Fabaceae,Indigofera,WD
Indigofera decora var. ichangensis,ÒË²ıÄ¾À¶,NA,NA,NA,NA,Fabaceae,Indigofera,WD
Indigofera densifructa,ÃÜ¹ûÄ¾À¶,7,8,8,10,Fabaceae,Indigofera,WD
Indigofera esquirolii,Ç­ÄÏÄ¾À¶,4,8,7,8,Fabaceae,Indigofera,WD
Indigofera galegoides,¼Ù´óÇàÀ¶,4,8,8,9,Fabaceae,Indigofera,WD
Indigofera hirsuta,Ó²Ã«Ä¾À¶,8,9,9,10,Fabaceae,Indigofera,WD
Indigofera nigrescens,ºÚÒ¶Ä¾À¶,7,8,8,9,Fabaceae,Indigofera,WD
Indigofera pseudotinctoria,Âí¼¬,7,9,8,10,Fabaceae,Indigofera,WD
Indigofera squalida,Ô¶Ö¾Ä¾À¶,6,7,9,9,Fabaceae,Indigofera,CB
Indigofera stachyodes,È×Ã«Ä¾À¶,6,7,8,9,Fabaceae,Indigofera,WD
Indigofera trifoliata,ÈıÒ¶Ä¾À¶,7,8,9,10,Fabaceae,Indigofera,CB
Indigofera zollingeriana,¼âÒ¶Ä¾À¶,6,7,7,9,Fabaceae,Indigofera,WD
Indocalamus barbatus,÷×Ã«óèÖñ,NA,NA,NA,NA,Poaceae,Indocalamus,WD
Indocalamus guangdongensis var. mollis,ÈáÃ«óèÖñ,NA,NA,NA,NA,Poaceae,Indocalamus,WD
Indocalamus longiauritus,óèÒ¶Öñ,5,7,NA,NA,Poaceae,Indocalamus,WD
Indocalamus tessellatus,óèÖñ,6,7,NA,NA,Poaceae,Indocalamus,WD
Indosasa crassiflora,´ó½ÚÖñ,6,6,NA,NA,Poaceae,Indosasa,WD
Indosasa glabrata,ËãÅÌÖñ,NA,NA,NA,NA,Poaceae,Indosasa,WD
Indosasa glabrata var. albohispidula,Ã«ËãÅÌÖñ,NA,NA,NA,NA,Poaceae,Indosasa,WD
Indosasa longispicata,ÅïÖñ,4,5,NA,NA,Poaceae,Indosasa,WD
Indosasa parvifolia,Ğ¡Ò¶´ó½ÚÖñ,NA,NA,NA,NA,Poaceae,Indosasa,WD
Indosasa patens,ºáÖ¦Öñ,NA,NA,NA,NA,Poaceae,Indosasa,WD
Indosasa shibataeoides,°ÚÖñ,6,7,NA,NA,Poaceae,Indosasa,WD
Indosasa sinica,ÖĞ»ª´ó½ÚÖñ,5,5,NA,NA,Poaceae,Indosasa,WD
Inula britannica,Å·ÑÇĞı¸²»¨,6,9,NA,NA,Asteraceae,Inula,CB
Inula cappa,Ñò¶ú¾Õ,6,10,8,12,Asteraceae,Inula,WD
Inula japonica,Ğı¸²»¨,6,10,9,11,Asteraceae,Inula,CB
Inula lineariifolia,ÏßÒ¶Ğı¸²»¨,7,9,8,10,Asteraceae,Inula,CB
Inula nervosa,ÏÔÂöĞı¸²»¨,7,10,9,12,Asteraceae,Inula,CB
Inula pterocaula,Òí¾¥Ñò¶ú¾Õ,7,9,9,10,Asteraceae,Inula,CB
Inula rubricaulis,³à¾¥Ñò¶ú¾Õ,5,8,7,11,Asteraceae,Inula,WD
Iodes balansae,´ó¹ûÎ¢»¨ÌÙ,4,7,5,8,Icacinaceae,Iodes,WD
Iodes cirrhosa,Î¢»¨ÌÙ,1,4,5,10,Icacinaceae,Iodes,WD
Iodes seguini,ÁöÖ¦Î¢»¨ÌÙ,1,5,4,6,Icacinaceae,Iodes,WD
Iodes vitiginea,Ğ¡¹ûÎ¢»¨ÌÙ,12,6,5,8,Icacinaceae,Iodes,WD
Ipomoea biflora,Ã«Ç£Å£,NA,NA,NA,NA,Convolvulaceae,Ipomoea,CB
Ipomoea pes-caprae,ºñÌÙ,NA,NA,NA,NA,Convolvulaceae,Ipomoea,CB
Ipomoea pes-tigridis,»¢ÕÆÌÙ,NA,NA,NA,NA,Convolvulaceae,Ipomoea,CB
Ipomoea pileata,Ã±°úÊíÌÙ,NA,NA,NA,NA,Convolvulaceae,Ipomoea,CB
Ipomoea sumatrana,º£ÄÏÊí,NA,NA,NA,NA,Convolvulaceae,Ipomoea,WD
Ipomoea turbinata,¶¡ÏãÇÑ,NA,NA,NA,NA,Convolvulaceae,Ipomoea,CB
Iris confusa,±âÖñÀ¼,3,4,5,6,Iridaceae,Iris,CB
Iris japonica,ºûµû»¨,3,4,5,6,Iridaceae,Iris,CB
Iris speculatrix,Ğ¡»¨ğ°Î²,5,5,7,7,Iridaceae,Iris,CB
Iris tectorum,ğ°Î²,2.21,5,6,7,Iridaceae,Iris,CB
Iris wattii,ÉÈĞÎğ°Î²,4,4,5,8,Iridaceae,Iris,CB
Isachne albens,°×»¨ÁøÒ¶óè,7,10,7,10,Poaceae,Isachne,CB
Isachne clarkei,Ğ¡ÁøÒ¶óè,7,11,7,11,Poaceae,Isachne,CB
Isachne globosa,ÁøÒ¶óè,6,11,6,11,Poaceae,Isachne,CB
Isachne guangxiensis,¹ãÎ÷ÁøÒ¶óè,6,11,6,11,Poaceae,Isachne,CB
Isachne nipponensis,ÈÕ±¾ÁøÒ¶óè,6,11,6,11,Poaceae,Isachne,CB
Isachne pulchella,°«Ğ¡ÁøÒ¶óè,6,11,6,11,Poaceae,Isachne,CB
Isachne repens,ÙéÙëÁøÒ¶óè,10,12,10,12,Poaceae,Isachne,CB
Isachne truncata,Æ½Ó±ÁøÒ¶óè,8,10,8,10,Poaceae,Isachne,CB
Ischaemum aristatum,ÓĞÃ¢Ñ¼×ì²İ,9,11,9,11,Poaceae,Ischaemum,CB
Ischaemum barbatum,´ÖÃ«Ñ¼×ì²İ,NA,NA,NA,NA,Poaceae,Ischaemum,CB
Ischaemum ciliare,Ï¸Ã«Ñ¼×ì²İ,6,11,6,11,Poaceae,Ischaemum,CB
Ischaemum rugosum,Ìï¼äÑ¼×ì²İ,6,11,6,11,Poaceae,Ischaemum,CB
Isodon amethystoides,Ïã²è²Ë,6,10,9,11,Lamiaceae,Isodon,CB
Isodon calcicolus,»ÒÑÒÏã²è²Ë,9,10,10,11,Lamiaceae,Isodon,CB
Isodon coetsa,Ï¸×¶Ïã²è²Ë,10,2,10,2,Lamiaceae,Isodon,CB
Isodon eriocalyx,Ã«İàÏã²è²Ë,7,11,11,12,Lamiaceae,Isodon,CB
Isodon lophanthoides,ÏßÎÆÏã²è²Ë,8,12,8,12,Lamiaceae,Isodon,CB
Isodon lophanthoides var. gerardianus,ÏÁ»ùÏßÎÆÏã²è²Ë,NA,NA,NA,NA,Lamiaceae,Isodon,CB
Isodon lophanthoides var. graciliflorus,Ï¸»¨ÏßÎÆÏã²è²Ë,NA,NA,NA,NA,Lamiaceae,Isodon,CB
Isodon lungshengensis,ÁúÊ¤Ïã²è²Ë,11,11,11,11,Lamiaceae,Isodon,CB
Isodon macrocalyx,´óİàÏã²è²Ë,7,8,9,10,Lamiaceae,Isodon,CB
Isodon nervosus,ÏÔÂöÏã²è²Ë,7,10,8,11,Lamiaceae,Isodon,CB
Isodon rubescens,ËéÃ×èâ,7,10,8,11,Lamiaceae,Isodon,WD
Isodon sculponeatus,»Æ»¨Ïã²è²Ë,8,10,10,11,Lamiaceae,Isodon,CB
Isodon serra,µ­»Æ²İ,8,10,9,10,Lamiaceae,Isodon,CB
Isodon ternifolius,Å£Î²²İ,9,2,12,5,Lamiaceae,Isodon,CB
